id,name,address,city,state,lat,lon,price_per_gallon
71346,ALLSUPS CONVENIENCE STORE #2094,US-277 & US-83,Abilene,TX,32.491317,-99.703371,2.889
65641,ALLSUPS CONVENIENCE STORE #2331,I-20 & FM 600,Abilene,TX,32.48377,-99.736247,2.8757
71359,ALLSUPS CONVENIENCE STORE #2350,"I-20, EXIT 285 & US-83",Abilene,TX,32.476742,-99.755518,2.8757
72775,CEFCO #2089,I-20 EXIT 288,Abilene,TX,32.507558,-99.745206,2.7657
72951,DK,SR-36,Abilene,TX,32.42974,-99.696957,2.849
72822,QUARLES #54225,US-83,Abilene,TX,32.503986,-99.745414,3.499
72828,QUARLES #54250,US-80,Abilene,TX,32.505115,-99.752848,3.3123
71270,QUIKTRIP #7904,I-20 EXIT 285,Abilene,TX,32.484909,-99.717046,2.8757
4690,PWI #401,"I-20 & I-30, EXIT 1B",Aledo,TX,32.674456,-97.613483,2.799
63805,TEX-BEST #519,US-281 & US-281 BUS & CR-1930,Alice,TX,27.751537,-98.083453,2.899
3678,TIMES MARKET #299,US-281 BUS,Alice,TX,27.769638,-98.103042,3.099
69643,Tex-Best #524,SR-44 E,Alice,TX,27.780702,-98.093309,2.899
68260,ALVARADO MARKET STATION,"I-35W, EXIT 26A & US-67",Alvarado,TX,32.401018,-97.190059,2.844
71643,Pilot #1319,I-35 Exit 30,Alvarado,TX,32.476319,-97.19206,3.2057
71394,QUIKTRIP #955,"I-35W, EXIT 26A & US-67",Alvarado,TX,32.421401,-97.224945,2.9757
72894,Allsups Convenience Store #2458,US-287 & FM-1655,Alvord,TX,33.388474,-97.66966,2.899
20082,GOLDEN EXPRESS TRUCK STOP,US-287/US-81 & CR-1595,Alvord,TX,33.40582,-97.702317,3.049
65721,Paradise RV & Truck Park,US-287/US-81,Alvord,TX,33.378552,-97.671813,2.8157
68211,CEFCO #2005,"I-40, EXIT 73",Amarillo,TX,35.199126,-101.812792,2.869
72111,FAST STOP,"I-40, Exit 81 & FM-1912",Amarillo,TX,35.227759,-101.843112,2.944
7733,FLYING J TRAVEL PLAZA #723,"I-40, EXIT 76",Amarillo,TX,35.227044,-101.825051,3.2657
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,35.198067,-101.879778,2.899
4446,LOVES TRAVEL STOP #200,I-40 EXIT 74,Amarillo,TX,35.209128,-101.817522,3.209
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,35.216606,-101.803069,3.314
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,35.231179,-101.876274,3.2323
3536,PETRO STOPPING CENTER #307,I-40 EAST & S LAKESIDE Dr,Amarillo,TX,35.167124,-101.833587,3.279
64529,PILOT TRAVEL CENTERS #436,"I-40, EXIT 75",Amarillo,TX,35.177793,-101.858932,3.2657
72753,QUIKTRIP #7908,I-40 EXIT 73,Amarillo,TX,35.1757,-101.83201,2.874
72816,QUIKTRIP #7914,I-27 EXIT 117,Amarillo,TX,35.194503,-101.870108,2.8457
72495,ROAD RANGER #286,1-40 EXIT 77,Amarillo,TX,35.224859,-101.820433,2.9723
7023,TA AMARILLO WEST TRAVEL CENTER,"I-40, EXIT 74",Amarillo,TX,35.218621,-101.87713,3.279
71849,TOOT N TOTUM #128,I-40 EXIT 57,Amarillo,TX,35.180257,-101.841958,3.089
71679,TOOT N TOTUM #22,FM 1541 & FM 1151,Amarillo,TX,35.200094,-101.862496,2.9673
68396,TOOT N TOTUM #44,SR-287 E/CR-335 N,Amarillo,TX,35.228222,-101.815903,3.0423
71246,TOOT N TOTUM #99,I-40 EXIT 75,Amarillo,TX,35.182769,-101.880723,3.0457
71108,Stuckeyâ€™s Travel Center West,"I-10, EXIT 819 & FM-1663",Anahuac,TX,29.629957,-94.610217,2.8073
72656,ALLSUPS #2437,HWY 176 & HWY 115,Andrews,TX,32.305397,-102.506258,3.3957
71350,ALLSUPS CONVENIENCE STORE #2206,US-385 & SR-176,Andrews,TX,32.333703,-102.522621,3.3923
69103,LOVES TRAVEL STOP #539,US-385 & FM-1910,Andrews,TX,32.288245,-102.538005,3.689
70585,PILOT TRAVEL CENTER #1211,US-385 & CR-1910,Andrews,TX,32.287639,-102.540641,3.639
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,32.327736,-102.504897,3.369
9618,FLYING J #477,US-75,Anna,TX,33.357108,-96.575499,3.239
65885,LOVES TRAVEL STOP #299,"US-75, EXIT 48 & SR-455",Anna,TX,33.357219,-96.578902,3.1973
20083,FLYING J TRAVEL PLAZA #724,"I-10, EXIT 0",Anthony,TX,31.950898,-106.575669,3.459
68367,LOVES TRAVEL STOP #447,"I-10 E, EXIT 0",Anthony,TX,31.971609,-106.577384,3.449
64514,PILOT TRAVEL CENTERS #435,"I-10, EXIT 0",Anthony,TX,31.980592,-106.604661,3.459
72332,TXB #82 DBA KWIK CHEK FOOD STORES,US-83,Asherton,TX,28.426018,-99.716596,3.259
71466,ALLSUPS CONVENIENCE STORE #2185,US-380 & 9TH ST,Aspermont,TX,33.092384,-100.233424,3.3657
72808,Allsups Convenience #2463,US-377,Aubrey,TX,33.263367,-96.967856,2.899
69699,CIRCLE K #2741552,"SR-969, SR-130, EXIT 444",Austin,TX,30.343533,-97.755093,2.9323
73008,MUSTANG XPRESS,US-183 & FM-1327,Austin,TX,30.294179,-97.781856,3.3323
71598,Allsups #2381,SR-199,Azle,TX,32.909957,-97.581786,2.919
69441,LOVES TRAVEL STOP #610,"I-20, EXIT 307 & US-283",Baird,TX,32.381019,-99.349434,3.1073
52648,Stripes #42566,US-67 & SR-158,Ballinger,TX,31.780178,-99.936951,3.0557
71275,ALLSUPS CONVENIENCE STORE #2272,US-67/US-84,Bangs,TX,31.716815,-99.188396,2.9323
69871,CIRCLE K #2741595,SR-71 & FM-1209,Bastrop,TX,30.102305,-97.316763,2.954
71282,QuikTrip #4128,SR-71,Bastrop,TX,30.101925,-97.298165,2.9657
72382,EXXPRESS MART #4,SR-105,Beaumont,TX,30.071969,-94.089394,3.199
70029,LOVES TRAVEL STOP #696,"I-10, EXIT 843",Beaumont,TX,30.071502,-94.101302,3.294
4827,PETRO BEAUMONT #304,"I-10, EXIT 848",Beaumont,TX,30.096359,-94.124435,3.3307
71929,STUCKEYS TRAVEL CENTER,I-10 & FM-365,Beaumont,TX,30.030096,-94.108923,2.824
67879,Strike,US-287/96/69 & SR-347,Beaumont,TX,30.100357,-94.141342,3.499
68696,STRIPES #40800,FM-351 & US-181,Beeville,TX,28.400622,-97.751686,3.0157
66372,CEFCO #54,"I-35, EXIT 292",Belton,TX,31.099824,-97.449525,2.9523
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,31.083882,-97.506444,2.8857
69981,RANCHLAND GAS STATION,US-82,Benjamin,TX,33.567739,-99.791377,3.299
69132,PILOT #1001,US-67 & SR-137,Big Lake,TX,31.436033,-101.52172,4.059
72835,QUARLES #54277,SR-137,Big Lake,TX,31.452467,-101.51801,3.849
70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,31.437243,-101.511276,3.549
68923,STRIPES 7FLEET #42509,US-67 & SR-137,Big Lake,TX,31.412998,-101.537624,3.599
69078,PILOT #559,"I-20, EXIT 178",Big Spring,TX,32.305136,-101.484369,3.659
72847,QUARLES #54341,US-87,Big Spring,TX,32.296681,-101.43323,3.649
7059,TA BIG SPRING TRAVEL CENTER,"I-20, EXIT 177 & US-87",Big Spring,TX,32.28787,-101.48027,3.699
68801,7-ELEVEN #40574,US-281,Blanco,TX,30.122693,-98.372532,3.399
73018,Smart Stop Travel Center,US 271 & SR 37,Bogata,TX,33.439526,-95.182763,3.199
68938,TOOT N TOTUM #23,SR-136/207 & SR-152,Borger,TX,35.676427,-101.368044,3.0157
73048,ALLSUPS CONVENIENCE STORE #2473,US-287,Bowie,TX,33.580157,-97.820054,2.899
66893,ONE9 #1291,US-287 & CR-174,Bowie,TX,33.533423,-97.839331,2.9123
66951,BERKLYS TRAVEL CENTER #3,US-377/US-87,Brady,TX,31.17111,-99.333703,3.6157
67747,STRIPES 7FLEET #42424,US-87/US-190,Brady,TX,31.121123,-99.304968,3.599
71649,Allsups Convenience Store #2385,US-183 & US-180,Breckenridge,TX,32.787113,-98.93569,3.3073
71172,ZIPPY JS #18,CR-577 & CR-80,Brenham,TX,30.146483,-96.387043,3.199
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,33.171946,-97.784678,2.899
70095,LOVES TRAVEL STOP #713,US-380 & FM-1304,Bridgeport,TX,33.172055,-97.769649,2.949
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,33.168737,-97.795423,2.7823
52678,STRIPES 7FLEET #42433,US-277,Bronte,TX,31.870228,-100.259257,3.474
1533,YESWAY #1157,US-62,Brownfield,TX,33.145355,-102.260492,2.9923
70350,CIRCLE K #2741859,CR-802,Brownsville,TX,25.953087,-97.546956,3.029
70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,25.938381,-97.48757,3.1557
67750,STRIPES #40729,FM-511 & FM-802,Brownsville,TX,25.899823,-97.553792,2.999
71345,ALLSUPS CONVENIENCE STORE #2084,US-377 & CR-234,Brownwood,TX,31.780239,-98.992293,2.949
69662,STRIPES 7FLEET #42472,US-377,Brownwood,TX,31.773549,-99.021294,2.9623
66156,7-ELEVEN #36567,SR-6 & SR-21,Bryan,TX,30.636393,-96.376842,3.144
67677,BIGGAS TRUCK STOP,US-190/SR-6 & FM-2818,Bryan,TX,30.67043,-96.364119,3.199
69948,CIRCLE T,US-190/SR-21,Bryan,TX,30.598256,-96.400436,3.459
73040,TAILGATE #3,SR 21,Bryan,TX,30.66281,-96.349408,3.599
60538,TEXACO #380031,ST 21W,Bryan,TX,30.615587,-96.363349,3.399
67837,PILOT TRAVEL CENTER #1054,US-183 & SR-21,Buda,TX,30.094065,-97.85964,3.4157
70665,POCO LOCO MARKET,I-35 EXIT 219,Buda,TX,30.075962,-97.868541,2.8923
71651,QUIKTRIP #4151,"I-35, Exit 220",Buda,TX,30.078524,-97.856278,2.9157
72795,REFUEL #1337,SR-45/CR-1625,Buda,TX,30.05707,-97.872405,2.999
68405,PILOT TRAVEL CENTER #1028,"I-45, EXIT 178/US-79 N",Buffalo,TX,31.433537,-95.974638,3.549
52535,PWI #115,"I-45, EXIT 178",Buffalo,TX,31.404621,-95.987526,2.899
66185,TIGERMART OF BUFFALO,"I-45, EXIT 178 & US-79",Buffalo,TX,31.435948,-96.0054,3.599
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna,TX,30.422981,-94.029143,3.149
60539,SHELL,US-96 & SR-62/FM-1004,Buna,TX,30.40071,-93.998429,3.1023
68988,7-ELEVEN #40547,US-281 & SR-29,Burnet,TX,30.768539,-98.239595,2.9573
69434,CIRCLE K #2741559,US-281 & SR-29,Burnet,TX,30.787968,-98.259248,2.9157
68213,CADOO MILLS,"I-30/US-67, EXIT 87 & FM-1903",Caddo Mills,TX,33.08146,-96.24633,2.8007
66941,PILOT TRAVEL CENTERS #367,"I-30, EXIT 87 & 88",Caddo Mills,TX,33.061861,-96.206132,3.169
71020,Fast Trac 21,SR-21 & CR-50,Caldwell,TX,30.556258,-96.751692,3.299
70169,ROCKING Oil,SR-21,Caldwell,TX,30.564524,-96.741382,3.099
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,30.840841,-96.956322,2.989
68225,OASIS TRUCK STOP,US-60 & US-83,Canadian,TX,35.935703,-100.365227,3.299
60540,CIRCLE K #2706340,"I-20, EXIT 533",Canton,TX,32.504943,-95.905853,2.7757
669,PETRO STOPPING CENTER #350,"I-10,  EXIT 4",Canutillo,TX,31.913216,-106.623309,3.499
71663,Allsups #2388,I-27 & SR-217,Canyon,TX,34.944477,-101.935076,2.9007
69442,Eagle #51,US-83 & FM-1917,Carrizo Springs,TX,28.564125,-99.857347,3.279
67410,STRIPES #40532,US-83 & US-277,Carrizo Springs,TX,28.526069,-99.844686,3.349
70797,QUICK FUEL #3176,"I-35E, EXIT 442",Carrollton,TX,32.940524,-96.864102,3.0157
64337,GRAVES TRUCK STOP,"I-20, EXIT 59",Carthage,TX,32.194045,-94.324749,2.999
71875,LOVES TRAVEL STOP #615,US-59 & US-79,Carthage,TX,32.140455,-94.347902,3.1023
69607,PANOLA PINES PLAZA,I-59,Carthage,TX,32.144943,-94.320407,3.139
72899,RACEWAY #7002,US 79 & 59,Carthage,TX,32.148239,-94.327213,2.8207
72067,CIRCLE K #2741822,US-90 & FM-471,Castroville,TX,29.353523,-98.862502,2.9123
72998,83 FUEL STOP,US-83,Catarina,TX,28.394826,-99.619786,2.959
69257,CATARINA ONE STOP,US-83,Catarina,TX,28.370694,-99.563865,3.024
1154,CIRCLE K #2704691,SR-71 & CR-214,Cedar Creek,TX,30.068448,-97.527404,3.199
61684,WOODYS FOOD MART,"I-45 & SR-7, EXIT 164",Centerville,TX,31.257017,-95.902217,2.8457
70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,30.222336,-96.201769,2.999
67762,CEFCO #2008,US-83/US-62 & US-287,Childress,TX,34.423326,-100.262036,2.9157
69222,PILOT TRAVEL CENTERS #1003,US-287 & US-283,Childress,TX,34.373161,-100.21135,3.799
65659,ALLSUPS CONVENIENCE STORE #2169,US-287,Chillicothe,TX,34.259566,-99.506736,2.8957
71333,ALLSUPS CONVENIENCE STORE #2105,"I-20, EXIT 332 & US-183",Cisco,TX,32.409969,-99.000633,2.929
69405,FLYING J #551,"I-20, EXIT 330 & SR-206",Cisco,TX,32.397261,-99.013681,3.1423
71502,ROAD RANGER #281,I-20 EXIT 332,Cisco,TX,32.413167,-98.974854,3.1407
69168,STRIPES 7FLEET #42470,I-20 EXIT 324 & CR-134,Cisco,TX,32.397734,-99.006906,3.1273
70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,34.981577,-100.874361,2.929
71691,ALLSUPS #2399,US-287 & SR-207,Claude,TX,35.062329,-101.387933,2.929
72432,Yesway #1203,SR-6,Clifton,TX,31.765281,-97.483212,2.969
69633,ONE9 EXPRESS FUEL,"I-10, EXIT 42 & FM-1110",Clint,TX,31.536081,-106.22194,2.8023
71347,ALLSUPS CONVENIENCE STORE #2128,"I-20, EXIT 301 & CR-276",Clyde,TX,32.384932,-99.523567,2.889
71853,Landmark Travel Center,I-20 EXIT 301,Clyde,TX,32.352668,-99.545889,2.9007
70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,31.824442,-99.45721,3.159
71687,ALLSUPS #2386,I-20 EXIT 216,Colorado City,TX,32.359251,-100.898314,2.9423
71644,CHISUM TRAVEL CENTER #38,I-20 EXIT 210,Colorado City,TX,32.384122,-100.85805,2.9257
70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,32.376766,-100.879795,2.899
71351,ALLSUPS CONVENIENCE STORE #2207,US-377/US-67 & SR-36,Comanche,TX,31.888702,-98.603416,3.159
71354,ALLSUPS CONVENIENCE STORE #2247,US-377 & SR-16,Comanche,TX,31.93141,-98.647346,3.1623
4339,ROAD RANGER #273,I-69E/US-77 & SR-107,Combes,TX,26.239241,-97.728391,3.049
68245,STRIPES #40705,US-77/SR-374,Combes,TX,26.254596,-97.735452,2.9123
68339,LOVES TRAVEL STOP #464,"I-10, EXIT 523 & US-87",Comfort,TX,29.99405,-98.92186,3.2123
72879,QUIKTRIP #4002,US-87,Comfort,TX,29.949797,-98.933553,2.9657
69621,Circle K #2741096,"I-10/US-90, EXIT 591 & FM-1518",Converse,TX,29.525696,-98.328125,2.9357
73092,QUIKTRIP #4042,I-10,Converse,TX,29.494826,-98.333609,2.9457
72934,CIRCLE K #2706987,"I-37, Exit 118",Corpus Christi,TX,27.814473,-97.365214,3.099
70786,CIRCLE K #2741502,"I-37, EXIT 9",Corpus Christi,TX,27.800002,-97.427021,3.0607
73062,CIRCLE K #2741849,SR-358 & SR-286,Corpus Christi,TX,27.807913,-97.371846,3.124
69471,Circle K #2741501,"I-37, EXIT 3A",Corpus Christi,TX,27.763977,-97.363252,3.104
69907,STRIPES #41023,SR-358 & FM-665,Corpus Christi,TX,27.82828,-97.421365,3.0707
71705,STRIPES #41980,"I-37, EXIT 11A",Corpus Christi,TX,27.814386,-97.434057,3.199
73031,Travel Refresh,US 59,Corrigan,TX,31.045858,-94.847337,2.949
72896,PILOT #1283,I-45 & SR-31,Corsicana,TX,31.976297,-96.396643,3.0423
71298,QUIKTRIP #1923,"I-45, EXIT 229",Corsicana,TX,31.99525,-96.439801,2.849
68885,FLYING J #488,"I-35, EXIT 69",Cotulla,TX,28.451292,-99.20993,3.599
72650,Loves Travel Stop #862,I-35 Exit 65,Cotulla,TX,28.444869,-99.260332,3.589
68987,STRIPES #40535,I-35,Cotulla,TX,28.411215,-99.267682,3.339
72820,QUARLES #54232,us-385,Crane,TX,31.375119,-102.355477,3.8857
72020,CEFCO #2082,SR-206 & SR-36,Cross Plains,TX,32.185424,-99.167843,3.159
71457,ALLSUPS CONVENIENCE STORE #2075,US-70 & SR-6,Crowell,TX,33.983147,-99.671572,3.199
69139,CIRCLE K #2741545,SR-72 & US-87,Cuero,TX,29.098846,-97.24553,3.099
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,33.023645,-94.762696,3.109
71480,Loves Travel Stop #836,US-87,Dalhart,TX,36.052779,-102.502923,3.4357
5718,TOOT N TOTUM #104,US-287,Dalhart,TX,36.083739,-102.49278,3.199
68406,TOOT N TOTUM #114,US-385/US-54,Dalhart,TX,36.033875,-102.520685,3.199
69097,CIRCLE K #2741192,"I-30, EXIT 42B & SR-180",Dallas,TX,32.775699,-96.813265,2.899
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,32.810695,-96.812372,3.499
70247,EXXON DBA ONE9 #1416,I-20 EXIT 458,Dallas,TX,32.778342,-96.810872,2.9923
52221,FLYING J TRAVEL PLAZA #726,"I-20, EXIT 472",Dallas,TX,32.757335,-96.836363,3.1823
65666,FUEL CITY #2,"I-30, EXIT 45B/I-35E",Dallas,TX,32.759144,-96.786022,2.9657
63621,FUEL CITY FRIENDLYS,"I-35E, EXIT 435",Dallas,TX,32.776075,-96.771125,2.9657
6227,MARLOWS FUEL CENTER,"I-20, EXIT 479",Dallas,TX,32.795489,-96.778381,3.2407
52361,PAYLESS FUEL TRAVEL CENTER,"I-20, EXIT 470",Dallas,TX,32.775193,-96.803496,2.9857
64485,PILOT TRAVEL CENTERS #433,"I-20, EXIT 470",Dallas,TX,32.760902,-96.777319,3.1823
66807,QUICK FUEL #5303,"I-35E, EXIT 436A",Dallas,TX,32.828256,-96.777253,3.0457
70376,QUIKTRIP #1935,SR-183,Dallas,TX,32.817465,-96.813136,2.9757
69104,QUIKTRIP #970,SR-12 & SR-180,Dallas,TX,32.829643,-96.776363,2.9757
72773,RaceTrac #2626,I-20 Exit 472,Dallas,TX,32.806629,-96.838338,2.864
70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,32.094453,-98.530431,3.159
65667,ALLSUPS CONVENIENCE STORE #2103,US-287/US-81,Decatur,TX,33.245418,-97.535025,2.899
63495,DECAUTER SHELL TRUCK STOP,"I-35, EXIT 369",Decatur,TX,33.25609,-97.592112,2.9157
70375,QUIKTRIP #1853,US-81,Decatur,TX,33.23464,-97.585088,2.899
52611,STRIPES #40530,SR-239,Del Rio,TX,29.410391,-100.902129,3.229
72725,CASEYS #4481,US 75,Denison,TX,33.749102,-96.579148,2.9357
71854,EXXON DBA Pilot #1289,US 75 EXIT 72,Denison,TX,33.766312,-96.526735,3.239
20086,LOVES TRAVEL STOP #609,"I-35, EXIT 471 & US-77",Denton,TX,33.247518,-97.112925,3.2473
6271,TA DENTON TRAVEL CENTER,"I-35, EXIT 471 & US-77",Denton,TX,33.243699,-97.147605,3.254
70549,ALLSUPS CONVENIENCE STORE #2194,214 PLAINS HIGHWAY,Denver City,TX,33.00423,-102.853797,3.3823
70545,ALLSUPS CONVENIENCE STORE #2205,SR-83,Denver City,TX,32.978342,-102.829088,3.3657
72889,DK,SR 83,Denver City,TX,32.974005,-102.805369,3.319
72841,QUARLES #54296,SR-214 & CR-370,Denver City,TX,32.96542,-102.861552,3.799
71305,AMIGO'S COUNTRY STORE,"I-35, EXIT 122 & SR-173",Devine,TX,29.124128,-98.943636,3.099
71253,QUIKTRIP #4066,"I-35, EXIT 122 & SR-173",Devine,TX,29.138695,-98.884226,2.9657
67313,Majors 660 Diboll Truck Plaza,US-59,Diboll,TX,31.187561,-94.783825,2.8323
71685,ON THE ROAD 110,US-59,Diboll,TX,31.228612,-94.800159,3.199
71133,AMIGOS TRAVEL CENTER,"I-35, EXIT 85 & FM-117",Dilley,TX,28.644525,-99.151234,3.399
69525,DILLEY TRUCK STOP,"I-35 & EXIT 85, FM 117",Dilley,TX,28.716133,-99.200329,3.0657
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,28.67775,-99.195181,3.099
68236,TEX BEST #506,"I-35, EXIT 84",Dilley,TX,28.683084,-99.204797,3.099
70637,CIRCLE K #2704111,I-2/US-83 & CR-493,Donna,TX,26.168706,-98.065438,3.009
70257,LOVES TRAVEL STOP #739,I-2,Donna,TX,26.133325,-98.039463,3.649
69098,CIRCLE K #2741318,SR-285 & CR-160,Dripping Springs,TX,30.223502,-98.137619,3.049
71343,ALLSUPS CONVENIENCE STORE #2014,US-377/US-67,Dublin,TX,32.126539,-98.318812,3.159
69709,LOVES TRAVEL STOP #626,US-287,Dumas,TX,35.896262,-101.937446,3.4157
6391,TOOT N TOTUM #106,US-287,Dumas,TX,35.871575,-101.975953,3.0057
1548,TOOT N TOTUM #107,US-287,Dumas,TX,35.894785,-102.007556,3.0323
52643,Minit Mart #3,HIGHWAY 277 & FM 1589,Eagle Pass,TX,28.678917,-100.511361,3.199
65673,PILOT #894,US-57 & US-277,Eagle Pass,TX,28.737511,-100.442898,3.899
69663,STRIPES #2484,SR-480 & FM-1021,Eagle Pass,TX,28.66356,-100.480715,3.199
65674,VALLEY MART #09,US-277,Eagle Pass,TX,28.685775,-100.473092,3.199
70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,31.800302,-98.884792,2.9323
72018,CEFCO #2071,US-377 & FM-381,Early,TX,31.78059,-98.950301,2.9257
72372,Eastland Truck Stop,I-20 Exit 340 & SR-6,Eastland,TX,32.415737,-98.77168,2.9323
71946,Allsups #102450,US-87,Eden,TX,31.238315,-99.828665,3.179
66771,FLYING J TRAVEL PLAZA #727,"I-69C/US-281, EXIT 8 & FM-1925",Edinburg,TX,26.31573,-98.214451,3.084
66178,LOVES TRAVEL STOP #284,I-69C/US-281 & FM-2812,Edinburg,TX,26.30151,-98.186005,3.1107
72078,STRIPES #42150,"I-69C, Exit 9 & US-281",Edinburg,TX,26.25397,-98.17045,3.0057
6330,TA EDINBURG TRAVEL CENTER,I-69C/US-281 & FM-2812,Edinburg,TX,26.263883,-98.221346,3.0107
72679,TEX BEST #532,US-281 & HWY 186,Edinburg,TX,26.251361,-98.189985,3.0207
71565,CIRCLE K #2741253,"SR 375, Exit 39",El Paso,TX,31.769034,-106.483812,3.1957
69421,CIRCLE K #2741257,"I-10, EXIT 19B",El Paso,TX,31.792942,-106.456993,2.9157
72942,CIRCLE K #2742777,US-62/180,El Paso,TX,31.73926,-106.499159,3.1907
73061,Circle K #2709045,"US-62 & SR-375, EXIT 39",El Paso,TX,31.779785,-106.506489,3.2023
71079,DK,SR-375,El Paso,TX,31.765718,-106.46897,2.699
69423,FAST MARKET #4574,SR-375 & CR-258,El Paso,TX,31.766454,-106.466781,2.9057
71421,FLYERS #3236,"SR 601, Exit 22",El Paso,TX,31.757591,-106.472004,3.229
66843,FLYING J TRAVEL PLAZA #728,"I-10, EXIT 37",El Paso,TX,31.793921,-106.439845,3.0923
6221,LOVES TRAVEL STOP #214,I-10 EXIT 37,El Paso,TX,31.771099,-106.460649,3.0757
6823,PETRO STOPPING CENTER #301,"I-10, EXIT 37",El Paso,TX,31.75379,-106.497784,3.124
73035,QUIKTRIP #7909,US-10,El Paso,TX,31.721373,-106.483701,2.849
7064,SPEEDWAY #9804,"I-10, EXIT 25",El Paso,TX,31.729086,-106.506045,3.4157
71473,ALLSUPS CONVENIENCE STORE #2378,US-BUS 287 & SR-25,Electra,TX,34.057466,-98.891381,2.999
72097,EXPRESSWAY SERVICE STATION,US-287 & SR-25,Electra,TX,34.034908,-98.927988,2.999
68674,TEXACO,US-290 & SR-696,Elgin,TX,30.336529,-97.358117,3.099
20108,TEX-BEST #501,"I-37, EXIT 125",Elmendorf,TX,29.219458,-98.406934,2.949
69858,TEX-BEST #528,US-181,Elmendorf,TX,29.200428,-98.365075,2.8923
71233,Fuel America Travel Center #2,"I-35, EXIT 32",Encinal,TX,28.025475,-99.370402,3.049
66015,LOVES TRAVEL STOP #298,"I-35, EXIT 39 & SR-44",Encinal,TX,28.008974,-99.391996,3.589
69612,ROAD RANGER #272,"I-35, EXIT 39 & SR-44",Encinal,TX,28.056061,-99.353428,3.539
73130,A One Stop,"I-45, EXIT 246",Ennis,TX,32.294621,-96.636829,2.9357
73118,ALLSUPS #2432,US 287 & SR 34,Ennis,TX,32.297807,-96.642125,2.929
66762,EXXON TIGER MART #44,"US-45,  EXIT 249",Ennis,TX,32.356092,-96.586771,3.099
70151,LOVES TRAVEL STOP #721,"I-45, EXIT 246 & FM-1183",Ennis,TX,32.319413,-96.599572,3.0357
65678,ONE9 #1300,US-287 & SR-34,Ennis,TX,32.317419,-96.620369,2.869
67736,SPEEDWAY #9855,I-10 EXIT 49,Fabens,TX,31.469228,-106.164819,3.2357
63764,LOVES TRAVEL STOP #288,"I-45, EXIT 198 & US-84",Fairfield,TX,31.775998,-96.159432,3.429
71600,TA EXPRESS #290,"I-45, EXIT 198 & FM-27",Fairfield,TX,31.728675,-96.195702,3.439
67859,PILOT #1135,US-281,Falfurrias,TX,27.241111,-98.104016,3.459
66186,STRIPES #40813,US-281 & SR-285,Falfurrias,TX,27.188422,-98.153316,3.0873
3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,27.236187,-98.112659,3.299
70008,Amigo's,"I-10, EXIT 661 & FM-609",Flatonia,TX,29.726405,-97.13259,3.0823
66173,TIMEWISE FOOD STORE #160,"I-10, EXIT 661",Flatonia,TX,29.725891,-97.129647,3.199
69467,CIRCLE K #2741547,US-181,Floresville,TX,29.182528,-98.169497,2.9957
71802,ALLSUPS #2407,I-10 EXIT 259,Fort Stockton,TX,30.905976,-102.867835,3.029
64352,CHEVRON #383461,"I-10, EXIT 259",Fort Stockton,TX,30.882672,-102.864657,3.029
68844,FLYING J #553,"I-10, EXIT 259",Fort Stockton,TX,30.890383,-102.898433,3.659
69189,LOVES TRAVEL STOP #542,"I-10, EXIT 261/US-67 & I-10 BUS",Fort Stockton,TX,30.888341,-102.907522,3.649
67917,STRIPES 7FLEET #42510,"I-10, EXIT 256/US-285",Fort Stockton,TX,30.926591,-102.854011,3.379
71102,365 Food and Fuel,"I-35W/US-287, EXIT 54A & SR-183",Fort Worth,TX,32.765535,-97.305676,2.9757
65652,CIRCLE K #2706343,"I-20, EXIT 428",Fort Worth,TX,32.773564,-97.289528,2.969
70136,FUEL CITY SAGINAW,CR-156,Fort Worth,TX,32.778309,-97.263338,2.9657
52661,LOVES TRAVEL STOP #281,"I-35 WEST, EXIT 40",Fort Worth,TX,32.808253,-97.279566,3.1873
70207,PILOT TRAVEL CENTERS #1344,I-20 EXIT 425,Fort Worth,TX,32.744056,-97.299558,2.909
